"Year","Session Date/Time","Date/Time","Species Code","Fence Trap","CCL(mm)","PL(mm)","Mass(g)","Sex","Dead?","Comments","Recapture","Toe-clip Code","SVL(mm)","VTL(mm)","Regen Tail?","OTL(mm)","Hatchling?","Predator?","ARAN","AUCH","BLAT","CHIL","COLE","CRUS","DERM","DIEL","DIPT","HETE","HYMA","HYMB","LEPI","MANT","ORTH","PSEU","SCOR","SOLI","THYS","UNKI","MICRO","HD-body"
"2019","2019/03/17 11:45:00","2019/03/17 11:45:02","N/A","A4","N/A","N/A","N/A","N/A","N/A","UNKI=tiny","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","0","N/A"
"2019","2019/03/17 11:45:00","2019/03/17 11:45:01","UTST","B4","N/A","N/A","9","M","false","scar R ABD, lump R thorax","false","A4D2","63","84","true","78","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","2019/03/17 11:25:00","2019/03/17 11:25:01","N/A","A4","N/A","N/A","N/A","N/A","N/A","UNKI=tiny, UNKI=white larvae","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","N/A"
"2019","2019/03/17 10:20:00","2019/03/17 10:20:03","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2019","2019/03/17 10:20:00","2019/03/17 10:20:02","UTST","A1","N/A","N/A","6.5","M","false","N/A","true","C3D2","56","97","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","2019/03/17 10:20:00","2019/03/17 10:20:01","UTST","A4","N/A","N/A","4.5","M","false","N/A","false","C5D3","52","70","true","67","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","2019/03/17 10:00:00","2019/03/17 10:00:03","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2019","2019/03/17 10:00:00","2019/03/17 10:00:02","UTST","C3","N/A","N/A","5.5","M","false","N/A","false","C5D2","56","69","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","2019/03/17 10:00:00","2019/03/17 10:00:01","UTST","A1","N/A","N/A","5","M","false","N/A","false","C5D1","54","63","true","66","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","2019/03/16 10:40:00","2019/03/16 10:40:02","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","N/A"
"2019","2019/03/16 10:40:00","2019/03/16 10:40:01","PERO","A4","N/A","N/A","N/A","U","false","Released live. Did not record wt. d/t stress.","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2019","2019/03/16 10:10:00","2019/03/16 10:10:01","N/A","A4","N/A","N/A","N/A","N/A","N/A","UNKI=tiny","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","N/A"
"2019","2019/03/16 09:50:00","2019/03/16 09:50:01","N/A","A4","N/A","N/A","N/A","N/A","N/A","UNKI=tiny","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","1","0","0","0","0","1","3","0","1","0","0","0","0","0","0","20","0","N/A"
"2019","2019/03/16 09:15:00","2019/03/16 09:15:01","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2019","2019/03/06 10:06:00","2019/03/06 10:06:01","UTST","A4","N/A","N/A","5.5","F","false","N/A","true","A3D3","53","65","true","13","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/16 01:43:00","2018/11/16 01:43:01","PERO","A4","N/A","N/A","4","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/16 01:43:00","2018/11/16 01:43:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/16 01:15:00","2018/11/16 01:15:00","CADR","A1","N/A","N/A","1","M","false","nat toe code","false","A5D4","36","43","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/16 01:04:00","2018/11/16 01:04:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/16 00:27:00","2018/11/16 00:27:01","UTST","A1","N/A","N/A","7.5","M","false","N/A","false","C5D5","57","83","true","43","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/16 00:27:00","2018/11/16 00:27:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/16 00:01:00","2018/11/16 00:01:02","UTST","B4","N/A","N/A","4","F","false","scarring on throat","false","C5D3","52","83","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/16 00:01:00","2018/11/16 00:01:01","UTST","A1","N/A","N/A","7.5","M","false","N/A","true","C2D5","61","107","true","77","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/16 00:01:00","2018/11/16 00:01:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/15 00:16:00","2018/11/15 00:16:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/15 00:05:00","2018/11/15 00:05:01","PERO","B4","N/A","N/A","7","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/15 00:05:00","2018/11/15 00:05:00","PERO","B4","N/A","N/A","7.5","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/11/14 23:44:00","2018/11/14 23:44:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/14 23:00:00","2018/11/14 23:00:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/11/14 22:47:00","2018/11/14 22:47:00","N/A","B4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","4","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/31 03:50:00","2018/10/31 03:50:02","ASTI","A1","N/A","N/A","1","U","false","N/A","false","A3","37","84","false","N/A","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/31 03:50:00","2018/10/31 03:50:01","UTST","C2","N/A","N/A","4.5","F","false","N/A","true","C3D3","51","64","true","13","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/31 03:50:00","2018/10/31 03:50:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/31 03:37:00","2018/10/31 03:37:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","12","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","N/A"
"2018","2018/10/31 02:57:00","2018/10/31 02:57:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/31 02:44:00","2018/10/31 02:44:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/31 02:09:00","2018/10/31 02:09:01","UTST","C2","N/A","N/A","7","M","false","N/A","false","C3D3","56","75","true","15","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/31 02:09:00","2018/10/31 02:09:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/31 01:38:00","2018/10/31 01:38:01","ASTI","A1","N/A","N/A","5","U","false","N/A","false","A3B4D5","59","149","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/31 01:38:00","2018/10/31 01:38:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","N/A"
"2018","2018/10/30 00:24:00","2018/10/30 00:24:02","CADR","N/A","N/A","N/A","19","M","false","Caught btwn GW11-GW12, added to nearest.","false","D5","86","60","true","22","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/30 00:24:00","2018/10/30 00:24:01","UTST","A4","N/A","N/A","4.5","F","false","N/A","true","C3D3","50","63","true","12","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/30 00:24:00","2018/10/30 00:24:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/29 23:55:00","2018/10/29 23:55:02","ASTI","A1","N/A","N/A","1.5","U","false","scarring on tail","false","A2","37","89","false","N/A","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/29 23:55:00","2018/10/29 23:55:01","ASTI","A3","N/A","N/A","10","F","false","N/A","false","A1","72","172","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/29 23:55:00","2018/10/29 23:55:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/29 23:21:00","2018/10/29 23:21:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/29 23:08:00","2018/10/29 23:08:01","PERO","A1","N/A","N/A","8","U","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/29 23:08:00","2018/10/29 23:08:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/29 22:49:00","2018/10/29 22:49:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","5","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/29 22:38:00","2018/10/29 22:38:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","N/A"
"2018","2018/10/25 09:18:00","2018/10/25 09:18:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/25 09:00:00","2018/10/25 09:00:01","UTST","A3","N/A","N/A","3","F","true","dead in trap","false","N/A","46","80","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 09:00:00","2018/10/25 09:00:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/25 08:03:00","2018/10/25 08:03:05","DISP","A4","N/A","N/A","N/A","U","false","young, released alive","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 08:03:00","2018/10/25 08:03:04","ASTI","A1","N/A","N/A","4","F","false","N/A","false","A3B4D3","54","142","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 08:03:00","2018/10/25 08:03:03","ASTI","A1","N/A","N/A","1","U","false","N/A","false","A4","35","80","false","N/A","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 08:03:00","2018/10/25 08:03:02","CADR","A4","N/A","N/A","9.5","F","false","maybe gravid","false","A4","67","80","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 08:03:00","2018/10/25 08:03:01","UTST","A3","N/A","N/A","5.5","M","false","N/A","false","C3D2","55","96","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 08:03:00","2018/10/25 08:03:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/25 07:24:00","2018/10/25 07:24:01","CADR","C4","N/A","N/A","0.5","F","false","N/A","false","A3","28","36","false","N/A","true","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/25 07:24:00","2018/10/25 07:24:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/24 02:20:00","2018/10/24 02:20:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/24 02:01:00","2018/10/24 02:01:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/24 01:32:00","2018/10/24 01:32:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/24 00:49:00","2018/10/24 00:49:01","ASTI","A1","N/A","N/A","11.5","M","false","N/A","false","A3B4D2","78","190","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/24 00:49:00","2018/10/24 00:49:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/23 02:00:00","2018/10/23 02:00:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/23 01:50:00","2018/10/23 01:50:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/23 00:53:00","2018/10/23 00:53:04","UTST","A3","N/A","N/A","4","F","false","N/A","false","C2D5","48","82","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/23 00:53:00","2018/10/23 00:53:03","UTST","B4","N/A","N/A","6","M","false","N/A","false","C2D3","57","96","true","67","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/23 00:53:00","2018/10/23 00:53:02","ASTI","B2","N/A","N/A","8","F","false","A3 was missing, but no cap history","false","A3","73","119","true","23","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/23 00:53:00","2018/10/23 00:53:01","COVA","C4","N/A","N/A","5","F","false","N/A","false","A2C2","68","61","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/23 00:53:00","2018/10/23 00:53:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","4","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/10/23 00:18:00","2018/10/23 00:18:02","UTST","A1","N/A","N/A","3","F","false","N/A","false","C2D2","46","82","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/23 00:18:00","2018/10/23 00:18:01","ASTI","A1","N/A","N/A","12","F","false","N/A","true","A3B1D2","79","156","true","78","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/10/23 00:18:00","2018/10/23 00:18:00","N/A","C4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/04/27 02:21:00","2018/04/27 02:21:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","N/A"
"2018","2018/04/27 01:45:00","2018/04/27 01:45:04","COVA","A1","N/A","N/A","3.5","M","false","N/A","false","B1","59","58","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/04/27 01:45:00","2018/04/27 01:45:03","COVA","C4","N/A","N/A","4","F","false","N/A","true","A3","66","53","true","29","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/04/27 01:45:00","2018/04/27 01:45:02","ASTI","B4","N/A","N/A","4.5","U","false","N/A","false","B5","59","151","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/04/27 01:45:00","2018/04/27 01:45:01","ASTI","A2","N/A","N/A","3","F","false","N/A","true","A2C3","56","145","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2018","2018/04/27 01:45:00","2018/04/27 01:45:00","N/A","A4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","false","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A"
